ood,violation
6.872164360851687,1
6.892573480595262,1
6.91034744532761,1
6.937997895375423,1
6.975841773161081,1
6.895405994193231,1
6.782486498533496,1
6.673099364439329,1
6.567181086305088,1
6.435101479081209,1
6.298153426397897,1
6.164113950734606,1
6.032765568641653,1
5.919202620213018,1
5.812270595911507,1
5.7080619645731385,1
5.606492312712733,1
5.54632925736679,1
5.496258861466536,1
5.446311928564194,1
5.396370133905934,1
5.367814215393823,1
5.344030216255038,1
5.319632185474036,1
5.292661869339145,1
5.339048872668106,1
5.400603322266819,1
5.460427910879489,1
5.5184108214452925,1
5.582440914422777,1
5.647350403698594,1
5.71021050850938,1
5.7722041312668875,1
5.74705831506875,1
5.700198072259923,1
5.6504160166156465,1
5.596386015961116,1
5.590426849166779,1
5.591989586266938,1
5.588315405405139,1
5.579169398732339,1
5.621832169182087,1
5.677648934422175,1
5.732048547869974,1
5.783674840726565,1
5.885448419617958,1
5.996455858809122,1
6.104526988433588,1
6.210804578523476,1
6.261822440797789,1
6.29742210718001,1
6.328969291963539,1
6.3609087551255366,1
6.285872830610582,1
6.193175873039017,1
6.102867295310222,1
6.015243639665484,1
5.996740773873869,1
5.998598683887969,1
6.005163680896717,1
6.015424177451263,1
6.078283715825421,1
6.15540020824653,1
6.235953783989754,1
6.318192443466313,1
6.471499778151258,1
6.640704963342166,1
6.811066067140796,1
6.99027919793472,1
6.97173876419393,1
6.920663159361849,1
6.869533967462187,1
6.818144550467828,1
6.69967017884904,1
6.566181626651742,1
6.432366221124724,1
6.295087091245271,1
6.315640868446041,1
6.365801925752161,1
6.416129392147962,1
6.468259712531075,1
6.480858601249288,1
6.488105872119055,1
6.497604433864006,1
6.512385960181795,1
6.419801713407487,1
6.311661589531839,1
6.20861706201187,1
6.110996520042527,1
6.040817721305197,1
5.981816408538931,1
5.931468596065365,1
5.890961942718347,1
5.840641206139971,1
5.797877422535363,1
5.766692096485292,1
5.747472020996855,1
5.741519753704196,1
5.747485964531215,1
5.764915897727298,1
5.794211927938815,1
5.794470509446298,1
5.792528681876793,1
5.793839467277942,1
5.798673200215756,1
5.768600685896989,1
5.735006823877887,1
5.702985499449913,1
5.67184134685555,1
5.635842911184711,1
5.59914076977891,1
5.562484216851346,1
5.524747924575369,1
5.53035854152603,1
5.549072309189739,1
5.576043402198896,1
5.610959662589972,1
5.67520138557158,1
5.7411445470780516,1
5.804929812473927,1
5.865104436767956,1
5.971483539105577,1
6.0890716465270485,1
6.211309358547389,1
6.3423865456138255,1
6.339416333842984,1
6.314864892060996,1
6.286408642997964,1
6.251121278704251,1
6.331057056791527,1
6.422507196890493,1
6.509493273188319,1
6.592169252255614,1
6.654305959071908,1
6.709380319621643,1
6.759403587760092,1
6.805671921061387,1
6.782610780899497,1
6.750796690347244,1
6.718534826150883,1
6.683590072505588,1
6.77101204276859,1
6.871320920015416,1
6.967897602515038,1
7.057346430525386,1
7.310795729506432,1
7.58179823796934,1
7.850118586425728,1
8.132919693686173,1
7.969409587625011,1
7.763066656851719,1
7.556816719214851,1
7.344753115254109,1
7.260574973973572,1
7.188758671862353,1
7.1196966178008045,1
7.05338748447107,1
7.082373087462149,1
7.126948549280988,1
7.17403894279303,1
7.226546907401398,1
7.201525111531564,1
7.171449517454493,1
7.142384219326724,1
7.1151707773561865,1
7.054950083559613,1
6.992060874958372,1
6.929152303408609,1
6.86643238878685,1
6.750938719403233,1
6.628876544327218,1
6.506528085865753,1
6.380382007562116,1
6.394685001911151,1
6.421760588522688,1
6.448970736758146,1
6.4783599320737135,1
6.464095077919083,1
6.448050106694762,1
6.434190936225467,1
6.422635426411981,1
6.447254018381205,1
6.479388959657653,1
6.5167521210566335,1
6.560397463982643,1
6.599550941391745,1
6.645169540738945,1
6.6987136958550915,1
6.75962111689649,1
6.894607112119733,1
7.044119155918921,1
7.202409997569429,1
7.369393238152439,1
7.547644418094777,1
7.733908968624222,1
7.927493300841919,1
8.133864389578669,1
8.193906857345743,1
8.248973047243682,1
