ood,violation
1.922478202050333,0
1.9143149550728562,0
1.914930382300399,0
1.9075979547880704,0
1.9017400494144248,0
1.9019612665380952,0
1.907313712767947,0
1.9062030556827618,1
1.904978995642243,1
1.9064493022403741,1
1.9087738350014822,1
1.915933085207614,1
1.9244316938300412,1
1.9318823604850153,1
1.9361996435424471,1
1.9476721965266734,1
1.9586508486603162,1
1.9664173729466592,1
1.9693007997782848,1
1.9785813071885376,1
1.9866797342449687,1
1.9906168619017814,1
1.9910360837797003,1
1.9928372858706263,1
1.9938036468593416,1
1.992240283533228,1
1.9889875801824788,1
1.946853088013847,1
1.8926381710472204,1
1.8391909460940936,1
1.7876450277649694,1
1.7683754062496087,1
1.7610865288999658,1
1.7573713134402797,1
1.7582736212450878,1
1.7699978454935947,1
1.78913665574753,1
1.8146883788342119,1
1.8468884612473955,1
1.9026060437396004,1
1.9682696790613357,1
2.0367373974518714,1
2.1088063054390136,1
2.134679756159014,1
2.151576395544485,1
2.17478241214075,1
2.2028909547989426,1
2.1711037807238047,1
2.151266953056327,1
2.167697623036955,0
2.2205849837268365,0
2.298156260631774,0
2.40233932792246,0
2.532542691485661,0
2.688830453890986,0
2.8021689141717223,0
2.9088197336268777,0
3.0247686158666993,0
3.150909815058618,0
3.2445976769605323,0
3.3361326467950305,0
3.4351718440583485,0
3.5454572019386013,0
3.5659081123782297,0
3.5712552956576618,0
3.5850923741394944,0
3.6094850143074826,0
3.5257906989589816,0
3.4212012828811473,0
3.3245334929573143,0
3.2353281567769856,0
3.1599663626902346,0
3.098353705426826,0
3.0499091431761443,0
3.014600611106371,0
2.9705244796769983,0
2.929623500777079,0
2.8963265011701593,0
2.871225896306285,1
2.7527658649255144,0
2.6352419471433164,1
2.5467865658756432,0
2.4894775460061607,0
2.4247272307351744,0
2.3860480643162485,1
2.381724140576597,1
2.412959565704935,1
2.427670381792643,1
2.440483890663617,1
2.4592957051409936,1
2.4856383783998477,1
2.4676377428781713,1
2.4477505782711058,1
2.43609566697704,1
2.432983692066723,0
2.3868073436185764,0
2.3367666357221997,0
2.2934919776386007,0
2.2584188907104834,0
2.1962763737166497,0
2.1341969426099796,0
2.079047256911398,0
2.0309940223656935,0
1.9464087359539621,0
1.8632372598602984,0
1.7914324302670441,1
1.7256788412371955,1
1.7546191677204412,1
1.797591377219983,1
1.8394809049209315,1
1.8796224243183577,1
1.9522186552535241,1
2.0333576683111483,1
2.1150430484095564,1
2.1986952443266796,1
2.181067358735587,1
2.141286350780398,1
2.097953716396567,1
2.050721028875805,1
2.023924359417451,1
1.997985706900883,1
1.9692075570258356,1
1.9368636928928002,1
1.9684573654737567,1
2.0128577166675963,1
2.060034782808252,1
2.1101982367992345,1
2.148989983589645,1
2.1879016200128047,1
2.2298167464413226,1
2.273612938486391,1
2.3350231918082662,1
2.40215466168339,1
2.472741672199637,1
2.545578935108421,1
2.61777770702312,1
2.6903753680909777,1
2.7650225592098723,1
2.840935551032992,1
2.851559421584103,1
2.8478450540165525,1
2.842210498642625,1
2.833718818511496,1
2.8620800248782063,1
2.8940822782094626,1
2.9247202537667567,0
2.9552589783590335,0
2.894527712379859,0
2.8308504653083957,0
2.7806108402025087,0
2.748949435179266,0
2.6819266299714064,0
2.6485295396875754,0
2.6616921605110075,0
2.7302175596774187,0
2.6862248309878165,1
2.630999696381719,0
2.5806017620828676,0
2.5344246553580785,0
2.529137971273546,0
2.564774656572011,0
2.637803433864201,0
2.754173524884617,0
2.7465875792821386,0
2.731024727816776,0
2.7232694521786525,0
2.724331385137671,0
2.6709689260970766,0
2.6173387122365686,0
2.5718019250307096,0
2.5352126062692135,0
2.4523574994376287,1
2.369734175555516,0
2.294422487731233,1
2.227584825924167,0
2.0852560580307067,1
1.9689629982517667,0
1.8966036022960713,0
1.8724395233274007,0
1.819021450240631,0
