method,budget_days,metric_scope,horizon,state,rmse,mae,r2,failed_rollouts,attempted_rollouts,nonzero_coefficients,total_coefficients,sparsity,condition_number
raw_quadratic,60,rollout,20,co2,103.17830232196937,74.4121718081542,,0.0,20.0,65,360,0.8194444444444444,8.09026824543052
raw_quadratic,60,rollout,20,rh,4.415799813257026,3.1298913120383944,,0.0,20.0,65,360,0.8194444444444444,8.09026824543052
raw_quadratic,60,rollout,96,t_in,1.9001249584914766,1.3566761902228015,,0.0,20.0,65,360,0.8194444444444444,8.09026824543052
raw_quadratic,60,rollout,96,co2,95.91380586776945,71.87536045251758,,0.0,20.0,65,360,0.8194444444444444,8.09026824543052
raw_quadratic,60,rollout,96,rh,5.797412627903425,3.899708227468874,,0.0,20.0,65,360,0.8194444444444444,8.09026824543052
physics_no_cross,60,one_step,1,t_in,1.6594925674756589,1.3155883136413409,0.8318047785042394,,,39,54,0.2777777777777778,33.27302380761425
physics_no_cross,60,one_step,1,co2,88.81232355784473,72.25343792490352,0.7994433408726165,,,39,54,0.2777777777777778,33.27302380761425
physics_no_cross,60,one_step,1,rh,4.266225267716854,2.9631176344886514,0.8085971621042567,,,39,54,0.2777777777777778,33.27302380761425
physics_no_cross,60,rollout,4,t_in,2.17661915086645,1.839168096274797,,0.0,20.0,39,54,0.2777777777777778,33.27302380761425
physics_no_cross,60,rollout,4,co2,170.44840157162358,124.7023616617445,,0.0,20.0,39,54,0.2777777777777778,33.27302380761425
physics_no_cross,60,rollout,4,rh,5.8483432018100725,4.092588565648532,,0.0,20.0,39,54,0.2777777777777778,33.27302380761425
physics_no_cross,60,rollout,20,t_in,2.028010917388646,1.636934639591031,,0.0,20.0,39,54,0.2777777777777778,33.27302380761425
physics_no_cross,60,rollout,20,co2,220.2432128209715,151.80350073927806,,0.0,20.0,39,54,0.2777777777777778,33.27302380761425
physics_no_cross,60,rollout,20,rh,6.54844323460815,4.8422483527110645,,0.0,20.0,39,54,0.2777777777777778,33.27302380761425
physics_no_cross,60,rollout,96,t_in,1.9227292050852949,1.5137533071621418,,0.0,20.0,39,54,0.2777777777777778,33.27302380761425
physics_no_cross,60,rollout,96,co2,205.85177796438217,150.24104368801383,,0.0,20.0,39,54,0.2777777777777778,33.27302380761425
physics_no_cross,60,rollout,96,rh,6.574954962200267,4.723128246656225,,0.0,20.0,39,54,0.2777777777777778,33.27302380761425
physics_full,60,one_step,1,t_in,1.4766222682999561,1.149179958784931,0.8668313929747027,,,49,66,0.25757575757575757,78.78995449639699
physics_full,60,one_step,1,co2,79.08957617649331,61.352450884666794,0.8409516682695946,,,49,66,0.25757575757575757,78.78995449639699
physics_full,60,one_step,1,rh,4.0388799852852015,2.72617021011011,0.8284531679954752,,,49,66,0.25757575757575757,78.78995449639699
physics_full,60,rollout,4,t_in,2.601747336877547,1.9660820824254468,,0.0,20.0,49,66,0.25757575757575757,78.78995449639699
physics_full,60,rollout,4,co2,169.55788147604716,120.88088188097144,,0.0,20.0,49,66,0.25757575757575757,78.78995449639699
physics_full,60,rollout,4,rh,6.3751475799757875,4.076190631038525,,0.0,20.0,49,66,0.25757575757575757,78.78995449639699
physics_full,60,rollout,20,t_in,5.902322179531095,2.4623527240918914,,0.0,20.0,49,66,0.25757575757575757,78.78995449639699
physics_full,60,rollout,20,co2,249.5966520104314,154.40047204373565,,0.0,20.0,49,66,0.25757575757575757,78.78995449639699
physics_full,60,rollout,20,rh,23.87877857493623,7.948965113709624,,0.0,20.0,49,66,0.25757575757575757,78.78995449639699
physics_full,60,rollout,96,t_in,19.8954587890638,3.998694372616421,,3.0,20.0,49,66,0.25757575757575757,78.78995449639699
physics_full,60,rollout,96,co2,396.948456473315,180.582952778411,,3.0,20.0,49,66,0.25757575757575757,78.78995449639699
physics_full,60,rollout,96,rh,88.17791822886014,15.528506460283342,,3.0,20.0,49,66,0.25757575757575757,78.78995449639699
