block,condition,seed,variant,degree,optimizer,denoise,n_days_train,rollout_horizons,regen_id,config_hash,git_sha,image,nonzero,kappa,rollout_rmse_t_in,diverged_frac,one_step_rmse_t_in,sign_pass,embeddable,secs
ladder,physics_no_cross/d1/ensemble/none,11,physics_no_cross,1,ensemble,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,27,23.750831803001898,10.534184486069194,0.016666666666666666,1.7563611540423323,,True,4.2
ladder,physics_no_cross/d1/ensemble/savgol,11,physics_no_cross,1,ensemble,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,14.007713758551217,5.8342091195080545,0.0,3.0887658202363926,,True,4.0
ladder,physics_no_cross/d1/ensemble/kalman,11,physics_no_cross,1,ensemble,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.725310263477727,6.01412836443932,0.0,3.0913403376517965,,True,4.9
ladder,physics_no_cross/d2/stlsq/none,11,physics_no_cross,2,stlsq,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,120,23.750831803001898,8.38322996328086,0.03333333333333333,1.0373767665073539,,False,24.3
ladder,physics_no_cross/d2/stlsq/savgol,11,physics_no_cross,2,stlsq,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,14.007713758551217,5.808685425026589,0.0,3.088357383554804,,False,25.0
ladder,physics_no_cross/d2/stlsq/kalman,11,physics_no_cross,2,stlsq,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.725310263477727,5.982033914084239,0.0,3.090915604462757,,False,25.9
ladder,physics_no_cross/d2/sr3/none,11,physics_no_cross,2,sr3,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,42,23.750831803001898,188.7618152970021,0.18333333333333332,5.654792340422387,,False,19.1
ladder,physics_no_cross/d2/sr3/savgol,11,physics_no_cross,2,sr3,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,14.007713758551217,5.326780985802928,0.0,3.0765608285903676,,False,24.5
ladder,physics_no_cross/d2/sr3/kalman,11,physics_no_cross,2,sr3,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.725310263477727,6.304443145323904,0.0,3.0946813336386123,,False,25.1
ladder,physics_no_cross/d2/constrained/none,11,physics_no_cross,2,constrained,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,42,23.750831803001898,188.7618152970021,0.18333333333333332,5.654792340422387,,False,18.9
ladder,physics_no_cross/d2/constrained/savgol,11,physics_no_cross,2,constrained,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,14.007713758551217,5.326780985802928,0.0,3.0765608285903676,,False,24.4
ladder,physics_no_cross/d2/constrained/kalman,11,physics_no_cross,2,constrained,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.725310263477727,6.304443145323904,0.0,3.0946813336386123,,False,25.3
ladder,physics_no_cross/d2/ensemble/none,11,physics_no_cross,2,ensemble,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,111,23.750831803001898,2251.451890270284,0.06666666666666667,1.2602895205003848,,False,56.4
ladder,physics_no_cross/d2/ensemble/savgol,11,physics_no_cross,2,ensemble,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,14.007713758551217,5.825081068653841,0.0,3.0886211718680405,,False,50.0
ladder,physics_no_cross/d2/ensemble/kalman,11,physics_no_cross,2,ensemble,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.725310263477727,5.926117039476331,0.0,3.0901423253309073,,False,50.8
ladder,raw/d1/stlsq/none,12,raw,1,stlsq,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,18,7.969709492656647,3.067621866769594,0.0,1.86534556201774,,True,3.2
ladder,raw/d1/stlsq/savgol,12,raw,1,stlsq,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,9.152045051166485,5.60077344014637,0.0,3.090691089822791,,True,3.2
ladder,raw/d1/stlsq/kalman,12,raw,1,stlsq,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,8.367156500335753,5.800059817318183,0.0,3.0933987075816254,,True,4.0
ladder,raw/d1/sr3/none,12,raw,1,sr3,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,6,7.969709492656647,4.678762347329338,0.0,2.3909500616336716,,True,3.2
ladder,raw/d1/sr3/savgol,12,raw,1,sr3,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,9.152045051166485,5.016972230903491,0.0,3.076662621506237,,True,3.2
ladder,raw/d1/sr3/kalman,12,raw,1,sr3,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,8.367156500335753,5.85558824588817,0.0,3.0940679265440916,,True,3.9
ladder,raw/d1/constrained/none,12,raw,1,constrained,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,6,7.969709492656647,4.678762347329338,0.0,2.3909500616336716,,True,3.1
ladder,raw/d1/constrained/savgol,12,raw,1,constrained,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,9.152045051166485,5.016972230903491,0.0,3.076662621506237,,True,3.2
ladder,raw/d1/constrained/kalman,12,raw,1,constrained,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,8.367156500335753,5.85558824588817,0.0,3.0940679265440916,,True,4.0
ladder,raw/d1/ensemble/none,12,raw,1,ensemble,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,18,7.969709492656647,3.0836584347807183,0.0,1.8655365006775577,,True,3.6
ladder,raw/d1/ensemble/savgol,12,raw,1,ensemble,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,9.152045051166485,5.61915977667071,0.0,3.09096426885111,,True,3.5
ladder,raw/d1/ensemble/kalman,12,raw,1,ensemble,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,8.367156500335753,5.787838446332254,0.0,3.093247020589112,,True,4.3
ladder,raw/d2/stlsq/none,12,raw,2,stlsq,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,44,7.969709492656647,24.667027843028713,0.016666666666666666,1.131852854259145,,False,17.2
ladder,raw/d2/stlsq/savgol,12,raw,2,stlsq,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,9.152045051166485,5.60077344014637,0.0,3.090691089822791,,False,17.7
ladder,raw/d2/stlsq/kalman,12,raw,2,stlsq,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,8.367156500335753,5.800059817318183,0.0,3.0933987075816254,,False,18.5
ladder,raw/d2/sr3/none,12,raw,2,sr3,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,7,7.969709492656647,5.0314062823295,0.0,2.4176737077429404,,False,17.2
ladder,raw/d2/sr3/savgol,12,raw,2,sr3,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,9.152045051166485,5.0691166512275645,0.0,3.0786967257753686,,False,17.4
ladder,raw/d2/sr3/kalman,12,raw,2,sr3,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,8.367156500335753,5.833860979126841,0.0,3.0938098659331446,,False,18.1
ladder,raw/d2/constrained/none,12,raw,2,constrained,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,7,7.969709492656647,5.0314062823295,0.0,2.4176737077429404,,False,17.3
ladder,raw/d2/constrained/savgol,12,raw,2,constrained,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,9.152045051166485,5.0691166512275645,0.0,3.0786967257753686,,False,17.2
ladder,raw/d2/constrained/kalman,12,raw,2,constrained,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,8.367156500335753,5.833860979126841,0.0,3.0938098659331446,,False,18.0
ladder,raw/d2/ensemble/none,12,raw,2,ensemble,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,48,7.969709492656647,5.1229249204337695,0.016666666666666666,1.1056193423718688,,False,30.2
ladder,raw/d2/ensemble/savgol,12,raw,2,ensemble,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,9.152045051166485,5.5815003027305625,0.0,3.0903987977914964,,False,29.5
ladder,raw/d2/ensemble/kalman,12,raw,2,ensemble,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,8.367156500335753,5.809536321761456,0.0,3.0935152037522857,,False,30.3
ladder,physics/d1/stlsq/none,12,physics,1,stlsq,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,33,55.43533013653674,31.40219228026171,0.08333333333333333,1.6966034775592824,,True,3.8
ladder,physics/d1/stlsq/savgol,12,physics,1,stlsq,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,42.21792695439509,5.60077344014637,0.0,3.090691089822791,,True,4.2
ladder,physics/d1/stlsq/kalman,12,physics,1,stlsq,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,40.36956490142671,5.800059817318183,0.0,3.0933987075816254,,True,5.0
ladder,physics/d1/sr3/none,12,physics,1,sr3,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,17,55.43533013653674,93.55700731743833,0.06666666666666667,2.2054296751500138,,True,3.9
ladder,physics/d1/sr3/savgol,12,physics,1,sr3,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,42.21792695439509,4.986320719511261,0.0,3.0753084357478273,,True,4.2
ladder,physics/d1/sr3/kalman,12,physics,1,sr3,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,40.36956490142671,6.25903459255669,0.0,3.098163595413827,,True,5.0
ladder,physics/d1/constrained/none,12,physics,1,constrained,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,17,55.43533013653674,93.55700731743833,0.06666666666666667,2.2054296751500138,,True,3.9
ladder,physics/d1/constrained/savgol,12,physics,1,constrained,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,42.21792695439509,4.986320719511261,0.0,3.0753084357478273,,True,4.2
ladder,physics/d1/constrained/kalman,12,physics,1,constrained,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,40.36956490142671,6.25903459255669,0.0,3.098163595413827,,True,5.0
ladder,physics/d1/ensemble/none,12,physics,1,ensemble,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,33,55.43533013653674,30.35577353048839,0.08333333333333333,1.7006312212807653,,True,4.5
ladder,physics/d1/ensemble/savgol,12,physics,1,ensemble,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,42.21792695439509,5.573204371583737,0.0,3.090271046818137,,True,4.7
ladder,physics/d1/ensemble/kalman,12,physics,1,ensemble,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,40.36956490142671,5.774580718860632,0.0,3.0930805861964905,,True,5.5
ladder,physics/d2/stlsq/none,12,physics,2,stlsq,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,269,55.43533013653674,359.542055509163,0.016666666666666666,0.9544777450072833,,False,37.9
ladder,physics/d2/stlsq/savgol,12,physics,2,stlsq,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,8,42.21792695439509,5.60077344014637,0.0,3.090691089822791,,False,37.6
ladder,physics/d2/stlsq/kalman,12,physics,2,stlsq,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,40.36956490142671,5.800059817318183,0.0,3.0933987075816254,,False,38.2
ladder,physics/d2/sr3/none,12,physics,2,sr3,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,161,55.43533013653674,1559.5238738338228,0.36666666666666664,2.4228289523786057,,False,19.2
ladder,physics/d2/sr3/savgol,12,physics,2,sr3,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,42.21792695439509,5.481297507976895,0.0,3.0887699772634756,,False,35.8
ladder,physics/d2/sr3/kalman,12,physics,2,sr3,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,40.36956490142671,6.473990536325802,0.0,3.09994823311549,,False,36.8
ladder,physics/d2/constrained/none,12,physics,2,constrained,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,161,55.43533013653674,1559.5238738338228,0.36666666666666664,2.4228289523786057,,False,19.3
ladder,physics/d2/constrained/savgol,12,physics,2,constrained,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,42.21792695439509,5.481297507976895,0.0,3.0887699772634756,,False,36.0
ladder,physics/d2/constrained/kalman,12,physics,2,constrained,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,40.36956490142671,6.473990536325802,0.0,3.09994823311549,,False,36.6
ladder,physics/d2/ensemble/none,12,physics,2,ensemble,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,255,55.43533013653674,590.8266053652175,0.6333333333333333,4.0800954107066545,,False,115.3
ladder,physics/d2/ensemble/savgol,12,physics,2,ensemble,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,8,42.21792695439509,5.583512545732756,0.0,3.090429606825148,,False,96.6
ladder,physics/d2/ensemble/kalman,12,physics,2,ensemble,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,40.36956490142671,5.779183872693269,0.0,3.0931385982645363,,False,94.9
ladder,physics_no_cross/d1/stlsq/none,12,physics_no_cross,1,stlsq,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,27,24.630044138148275,14.986013863704647,0.03333333333333333,1.7482449571792689,,True,3.5
ladder,physics_no_cross/d1/stlsq/savgol,12,physics_no_cross,1,stlsq,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.360521485628082,5.60077344014637,0.0,3.090691089822791,,True,3.6
ladder,physics_no_cross/d1/stlsq/kalman,12,physics_no_cross,1,stlsq,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.223577643497748,5.800059817318183,0.0,3.0933987075816254,,True,4.4
ladder,physics_no_cross/d1/sr3/none,12,physics_no_cross,1,sr3,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,9,24.630044138148275,4.364541769152225,0.0,2.9053744889811934,,True,3.6
ladder,physics_no_cross/d1/sr3/savgol,12,physics_no_cross,1,sr3,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.360521485628082,5.196098549601866,0.0,3.0826596235689636,,True,3.6
ladder,physics_no_cross/d1/sr3/kalman,12,physics_no_cross,1,sr3,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.223577643497748,6.285588733107203,0.0,3.0983962266583824,,True,4.5
ladder,physics_no_cross/d1/constrained/none,12,physics_no_cross,1,constrained,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,9,24.630044138148275,4.364541769152225,0.0,2.9053744889811934,,True,3.7
ladder,physics_no_cross/d1/constrained/savgol,12,physics_no_cross,1,constrained,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.360521485628082,5.196098549601866,0.0,3.0826596235689636,,True,3.6
ladder,physics_no_cross/d1/constrained/kalman,12,physics_no_cross,1,constrained,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.223577643497748,6.285588733107203,0.0,3.0983962266583824,,True,4.4
ladder,physics_no_cross/d1/ensemble/none,12,physics_no_cross,1,ensemble,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,27,24.630044138148275,14.202411621437994,0.03333333333333333,1.7527092447943426,,True,4.1
ladder,physics_no_cross/d1/ensemble/savgol,12,physics_no_cross,1,ensemble,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.360521485628082,5.60363091114475,0.0,3.09073390229573,,True,4.0
ladder,physics_no_cross/d1/ensemble/kalman,12,physics_no_cross,1,ensemble,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.223577643497748,5.808287865502248,0.0,3.0934999116626316,,True,4.8
ladder,physics_no_cross/d2/stlsq/none,12,physics_no_cross,2,stlsq,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,100,24.630044138148275,4.899943765693218,0.03333333333333333,1.0556697951624925,,False,23.9
ladder,physics_no_cross/d2/stlsq/savgol,12,physics_no_cross,2,stlsq,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.360521485628082,5.60077344014637,0.0,3.090691089822791,,False,25.1
ladder,physics_no_cross/d2/stlsq/kalman,12,physics_no_cross,2,stlsq,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.223577643497748,5.800059817318183,0.0,3.0933987075816254,,False,25.8
ladder,physics_no_cross/d2/sr3/none,12,physics_no_cross,2,sr3,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,43,24.630044138148275,2830.828266195191,0.08333333333333333,2.6737845158292424,,False,22.9
ladder,physics_no_cross/d2/sr3/savgol,12,physics_no_cross,2,sr3,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.360521485628082,5.573489545035403,0.0,3.0902754580217255,,False,24.4
ladder,physics_no_cross/d2/sr3/kalman,12,physics_no_cross,2,sr3,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.223577643497748,6.517359322337507,0.0,3.1002834463417734,,False,23.9
ladder,physics_no_cross/d2/constrained/none,12,physics_no_cross,2,constrained,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,43,24.630044138148275,2830.828266195191,0.08333333333333333,2.6737845158292424,,False,20.2
ladder,physics_no_cross/d2/constrained/savgol,12,physics_no_cross,2,constrained,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.360521485628082,5.573489545035403,0.0,3.0902754580217255,,False,18.6
ladder,physics_no_cross/d2/constrained/kalman,12,physics_no_cross,2,constrained,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.223577643497748,6.517359322337507,0.0,3.1002834463417734,,False,23.0
ladder,physics_no_cross/d2/ensemble/none,12,physics_no_cross,2,ensemble,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,98,24.630044138148275,652.2150344363334,0.25,2.2493554703504093,,False,52.5
ladder,physics_no_cross/d2/ensemble/savgol,12,physics_no_cross,2,ensemble,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.360521485628082,5.617157532019157,0.0,3.090934781336157,,False,46.2
ladder,physics_no_cross/d2/ensemble/kalman,12,physics_no_cross,2,ensemble,kalman,60,"4,20,96",regen-v2,637c6b535a9e,0d8dba2,local,3,13.223577643497748,5.816438652247421,0.0,3.093599448717131,,False,55.0
ladder,raw/d1/stlsq/none,13,raw,1,stlsq,none,60,"4,20,96",regen-v2,637c6b535a9e,0d8dba2,local,19,8.263270327127849,2.580177301457881,0.0,1.8787924846732744,,True,2.8
ladder,raw/d1/stlsq/savgol,13,raw,1,stlsq,savgol,60,"4,20,96",regen-v2,637c6b535a9e,0d8dba2,local,3,9.545986012701691,5.562149903462664,0.0,3.177533891708462,,True,3.0
ladder,raw/d1/stlsq/kalman,13,raw,1,stlsq,kalman,60,"4,20,96",regen-v2,637c6b535a9e,0d8dba2,local,3,8.2657549386382,5.772333092238016,0.0,3.1805153230409715,,True,3.9
ladder,raw/d1/sr3/none,13,raw,1,sr3,none,60,"4,20,96",regen-v2,637c6b535a9e,0d8dba2,local,6,8.263270327127849,4.118876703292206,0.0,2.511942536835294,,True,3.2
ladder,raw/d1/sr3/savgol,13,raw,1,sr3,savgol,60,"4,20,96",regen-v2,637c6b535a9e,0d8dba2,local,3,9.545986012701691,4.750728997332164,0.0,3.153527149710574,,True,3.2
ladder,raw/d1/sr3/kalman,13,raw,1,sr3,kalman,60,"4,20,96",regen-v2,637c6b535a9e,0d8dba2,local,3,8.2657549386382,5.695764146974667,0.0,3.179492553995633,,True,3.9
ladder,raw/d1/constrained/none,13,raw,1,constrained,none,60,"4,20,96",regen-v2,637c6b535a9e,0d8dba2,local,6,8.263270327127849,4.118876703292206,0.0,2.511942536835294,,True,3.2
ladder,raw/d1/constrained/savgol,13,raw,1,constrained,savgol,60,"4,20,96",regen-v2,637c6b535a9e,0d8dba2,local,3,9.545986012701691,4.750728997332164,0.0,3.153527149710574,,True,3.1
ladder,raw/d1/constrained/kalman,13,raw,1,constrained,kalman,60,"4,20,96",regen-v2,637c6b535a9e,0d8dba2,local,3,8.2657549386382,5.695764146974667,0.0,3.179492553995633,,True,3.9
ladder,raw/d1/ensemble/none,13,raw,1,ensemble,none,60,"4,20,96",regen-v2,637c6b535a9e,0d8dba2,local,19,8.263270327127849,2.585226257968445,0.0,1.8788643769597138,,True,3.6
ladder,raw/d1/ensemble/savgol,13,raw,1,ensemble,savgol,60,"4,20,96",regen-v2,637c6b535a9e,0d8dba2,local,3,9.545986012701691,5.5629612467379,0.0,3.1775465424793468,,True,3.5
ladder,raw/d1/ensemble/kalman,13,raw,1,ensemble,kalman,60,"4,20,96",regen-v2,637c6b535a9e,0d8dba2,local,3,8.2657549386382,5.747224508202178,0.0,3.180187120855153,,True,4.3
ladder,raw/d2/stlsq/none,13,raw,2,stlsq,none,60,"4,20,96",regen-v2,637c6b535a9e,0d8dba2,local,50,8.263270327127849,2.569579090500774,0.016666666666666666,1.0862469032514563,,False,17.4
ladder,raw/d2/stlsq/savgol,13,raw,2,stlsq,savgol,60,"4,20,96",regen-v2,637c6b535a9e,0d8dba2,local,3,9.545986012701691,5.562149903462664,0.0,3.177533891708462,,False,17.5
ladder,raw/d2/stlsq/kalman,13,raw,2,stlsq,kalman,60,"4,20,96",regen-v2,637c6b535a9e,0d8dba2,local,3,8.2657549386382,5.772333092238016,0.0,3.1805153230409715,,False,17.0
ladder,raw/d2/sr3/none,13,raw,2,sr3,none,60,"4,20,96",regen-v2,637c6b535a9e,0d8dba2,local,7,8.263270327127849,4.585485364491173,0.0,2.4611760305418438,,False,15.5
ladder,raw/d2/sr3/savgol,13,raw,2,sr3,savgol,60,"4,20,96",regen-v2,637c6b535a9e,0d8dba2,local,3,9.545986012701691,4.787239854518919,0.0,3.155709167504438,,False,15.1
ladder,raw/d2/sr3/kalman,13,raw,2,sr3,kalman,60,"4,20,96",regen-v2,637c6b535a9e,0d8dba2,local,3,8.2657549386382,5.701128252085746,0.0,3.1795663847225373,,False,16.3
ladder,raw/d2/constrained/none,13,raw,2,constrained,none,60,"4,20,96",regen-v2,637c6b535a9e,0d8dba2,local,7,8.263270327127849,4.585485364491173,0.0,2.4611760305418438,,False,15.7
ladder,raw/d2/constrained/savgol,13,raw,2,constrained,savgol,60,"4,20,96",regen-v2,637c6b535a9e,0d8dba2,local,3,9.545986012701691,4.787239854518919,0.0,3.155709167504438,,False,17.0
ladder,raw/d2/constrained/kalman,13,raw,2,constrained,kalman,60,"4,20,96",regen-v2,637c6b535a9e,0d8dba2,local,3,8.2657549386382,5.701128252085746,0.0,3.1795663847225373,,False,16.0
ladder,raw/d2/ensemble/none,13,raw,2,ensemble,none,60,"4,20,96",regen-v2,637c6b535a9e,0d8dba2,local,52,8.263270327127849,2.0325042521123846,0.0,1.0874051860009595,,False,28.4
ladder,raw/d2/ensemble/savgol,13,raw,2,ensemble,savgol,60,"4,20,96",regen-v2,637c6b535a9e,0d8dba2,local,3,9.545986012701691,5.573892566053203,0.0,3.1777160175631054,,False,28.6
ladder,raw/d2/ensemble/kalman,13,raw,2,ensemble,kalman,60,"4,20,96",regen-v2,637c6b535a9e,0d8dba2,local,3,8.2657549386382,5.8092211993129865,0.0,3.180985549855822,,False,28.7
ladder,physics/d1/stlsq/none,13,physics,1,stlsq,none,60,"4,20,96",regen-v2,637c6b535a9e,0d8dba2,local,41,57.6507941482927,25.056946981969862,0.08333333333333333,1.6939713966476804,,True,3.8
ladder,physics/d1/stlsq/savgol,13,physics,1,stlsq,savgol,60,"4,20,96",regen-v2,637c6b535a9e,0d8dba2,local,3,46.82438523325729,5.562149903462664,0.0,3.177533891708462,,True,4.2
ladder,physics/d1/stlsq/kalman,13,physics,1,stlsq,kalman,60,"4,20,96",regen-v2,637c6b535a9e,0d8dba2,local,3,45.022561716970785,5.772333092238016,0.0,3.1805153230409715,,True,5.0
ladder,physics/d1/sr3/none,13,physics,1,sr3,none,60,"4,20,96",regen-v2,637c6b535a9e,0d8dba2,local,17,57.6507941482927,3221.278896504215,0.23333333333333334,2.356592569576561,,True,3.2
ladder,physics/d1/sr3/savgol,13,physics,1,sr3,savgol,60,"4,20,96",regen-v2,637c6b535a9e,0d8dba2,local,3,46.82438523325729,4.908166609006759,0.0,3.16150512862963,,True,4.2
ladder,physics/d1/sr3/kalman,13,physics,1,sr3,kalman,60,"4,20,96",regen-v2,637c6b535a9e,0d8dba2,local,3,45.022561716970785,6.466389575988964,0.0,3.187639731878717,,True,5.0
ladder,physics/d1/constrained/none,13,physics,1,constrained,none,60,"4,20,96",regen-v2,637c6b535a9e,0d8dba2,local,17,57.6507941482927,3221.278896504215,0.23333333333333334,2.356592569576561,,True,2.8
ladder,physics/d1/constrained/savgol,13,physics,1,constrained,savgol,60,"4,20,96",regen-v2,637c6b535a9e,0d8dba2,local,3,46.82438523325729,4.908166609006759,0.0,3.16150512862963,,True,4.0
ladder,physics/d1/constrained/kalman,13,physics,1,constrained,kalman,60,"4,20,96",regen-v2,637c6b535a9e,0d8dba2,local,3,45.022561716970785,6.466389575988964,0.0,3.187639731878717,,True,5.0
ladder,physics/d1/ensemble/none,13,physics,1,ensemble,none,60,"4,20,96",regen-v2,637c6b535a9e,0d8dba2,local,41,57.6507941482927,24.06661348171275,0.08333333333333333,1.6972364487368967,,True,4.7
ladder,physics/d1/ensemble/savgol,13,physics,1,ensemble,savgol,60,"4,20,96",regen-v2,637c6b535a9e,0d8dba2,local,3,46.82438523325729,5.572308944040748,0.0,3.177691576841142,,True,4.8
ladder,physics/d1/ensemble/kalman,13,physics,1,ensemble,kalman,60,"4,20,96",regen-v2,637c6b535a9e,0d8dba2,local,3,45.022561716970785,5.775346040802754,0.0,3.18055425542887,,True,5.6
ladder,physics/d2/stlsq/none,13,physics,2,stlsq,none,60,"4,20,96",regen-v2,637c6b535a9e,0d8dba2,local,312,57.6507941482927,7.116637503777691,0.03333333333333333,0.9124777672696205,,False,37.5
ladder,physics/d2/stlsq/savgol,13,physics,2,stlsq,savgol,60,"4,20,96",regen-v2,637c6b535a9e,0d8dba2,local,5,46.82438523325729,5.562149903462664,0.0,3.177533891708462,,False,37.0
ladder,physics/d2/stlsq/kalman,13,physics,2,stlsq,kalman,60,"4,20,96",regen-v2,637c6b535a9e,0d8dba2,local,3,45.022561716970785,5.772333092238016,0.0,3.1805153230409715,,False,38.0
ladder,physics/d2/sr3/none,13,physics,2,sr3,none,60,"4,20,96",regen-v2,637c6b535a9e,0d8dba2,local,161,57.6507941482927,540.8006259355197,0.4666666666666667,5.296530826750732,,False,16.5
ladder,physics/d2/sr3/savgol,13,physics,2,sr3,savgol,60,"4,20,96",regen-v2,637c6b535a9e,0d8dba2,local,3,46.82438523325729,4.729803227710986,0.0,3.1521529335846417,,False,35.9
